(-1, -1, -1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2);2
(-1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1);0
(-1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1);2
(-1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1);2
(-1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1);2
(<Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1);2
(-1, -1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1);3
(-1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1);3
(-1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1);3
(<Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1);2
(-1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1);3
(<Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1);3
(-1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0);3
(-1, -1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1);3
(-1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Corner.UBR: 3>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1);3
